    0    0    1.000000000000000E+00    0.000000000000000E+00
    1    0    0.000000000000000E+00    0.000000000000000E+00
    1    1    0.000000000000000E+00    0.000000000000000E+00
    2    0    7.450455568512418E-02    0.000000000000000E+00
    2    1    0.000000000000000E+00    0.000000000000000E+00
    2    2    0.000000000000000E+00    0.000000000000000E+00
    3    0    0.000000000000000E+00    0.000000000000000E+00
    3    1    0.000000000000000E+00    0.000000000000000E+00
    3    2    0.000000000000000E+00    0.000000000000000E+00
    3    3    0.000000000000000E+00    0.000000000000000E+00
    4    0    7.092853489459372E-03    0.000000000000000E+00
    4    1    0.000000000000000E+00    0.000000000000000E+00
    4    2    0.000000000000000E+00    0.000000000000000E+00
    4    3    0.000000000000000E+00    0.000000000000000E+00
    4    4   -1.824429875368616E-03    0.000000000000000E+00
    5    0    0.000000000000000E+00    0.000000000000000E+00
    5    1    0.000000000000000E+00    0.000000000000000E+00
    5    2    0.000000000000000E+00    0.000000000000000E+00
    5    3    0.000000000000000E+00    0.000000000000000E+00
    5    4    0.000000000000000E+00    0.000000000000000E+00
    5    5    0.000000000000000E+00    0.000000000000000E+00
    6    0   -3.083925663445546E-03    0.000000000000000E+00
    6    1    0.000000000000000E+00    0.000000000000000E+00
    6    2    0.000000000000000E+00    0.000000000000000E+00
    6    3    0.000000000000000E+00    0.000000000000000E+00
    6    4   -2.019628803783859E-03    0.000000000000000E+00
    6    5    0.000000000000000E+00    0.000000000000000E+00
    6    6    0.000000000000000E+00    0.000000000000000E+00
    7    0    0.000000000000000E+00    0.000000000000000E+00
    7    1    0.000000000000000E+00    0.000000000000000E+00
    7    2    0.000000000000000E+00    0.000000000000000E+00
    7    3    0.000000000000000E+00    0.000000000000000E+00
    7    4    0.000000000000000E+00    0.000000000000000E+00
    7    5    0.000000000000000E+00    0.000000000000000E+00
    7    6    0.000000000000000E+00    0.000000000000000E+00
    7    7    0.000000000000000E+00    0.000000000000000E+00
    8    0   -2.315136419192903E-03    0.000000000000000E+00
    8    1    0.000000000000000E+00    0.000000000000000E+00
    8    2    0.000000000000000E+00    0.000000000000000E+00
    8    3    0.000000000000000E+00    0.000000000000000E+00
    8    4   -1.729205717408954E-03    0.000000000000000E+00
    8    5    0.000000000000000E+00    0.000000000000000E+00
    8    6    0.000000000000000E+00    0.000000000000000E+00
    8    7    0.000000000000000E+00    0.000000000000000E+00
    8    8    4.163117218579964E-05    0.000000000000000E+00
    9    0    0.000000000000000E+00    0.000000000000000E+00
    9    1    0.000000000000000E+00    0.000000000000000E+00
    9    2    0.000000000000000E+00    0.000000000000000E+00
    9    3    0.000000000000000E+00    0.000000000000000E+00
    9    4    0.000000000000000E+00    0.000000000000000E+00
    9    5    0.000000000000000E+00    0.000000000000000E+00
    9    6    0.000000000000000E+00    0.000000000000000E+00
    9    7    0.000000000000000E+00    0.000000000000000E+00
    9    8    0.000000000000000E+00    0.000000000000000E+00
    9    9    0.000000000000000E+00    0.000000000000000E+00
   10    0   -4.486041297302440E-04    0.000000000000000E+00
   10    1    0.000000000000000E+00    0.000000000000000E+00
   10    2    0.000000000000000E+00    0.000000000000000E+00
   10    3    0.000000000000000E+00    0.000000000000000E+00
   10    4   -1.000269448059787E-03    0.000000000000000E+00
   10    5    0.000000000000000E+00    0.000000000000000E+00
   10    6    0.000000000000000E+00    0.000000000000000E+00
   10    7    0.000000000000000E+00    0.000000000000000E+00
   10    8    9.589962658011071E-05    0.000000000000000E+00
   10    9    0.000000000000000E+00    0.000000000000000E+00
   10   10    0.000000000000000E+00    0.000000000000000E+00
